time,name,event
1/11/2018 13:49,Student_42,algum conteudo foi publicado
1/11/2018 14:14,Student_72,algum conteudo foi publicado
1/11/2018 16:27,Student_80,algum conteudo foi publicado
1/11/2018 16:28,Student_80,algum conteudo foi publicado
1/11/2018 16:28,Student_80,algum conteudo foi publicado
1/11/2018 16:28,Student_80,algum conteudo foi publicado
1/11/2018 16:28,Student_80,algum conteudo foi publicado
1/11/2018 16:38,Student_78,algum conteudo foi publicado
1/11/2018 16:39,Student_78,algum conteudo foi publicado
1/11/2018 17:14,Student_80,algum conteudo foi publicado
1/11/2018 17:14,Student_80,algum conteudo foi publicado
1/11/2018 18:37,Student_81,algum conteudo foi publicado
1/11/2018 18:37,Student_81,algum conteudo foi publicado
1/11/2018 18:37,Student_81,algum conteudo foi publicado
1/11/2018 18:53,Student_49,algum conteudo foi publicado
1/11/2018 18:53,Student_81,algum conteudo foi publicado
1/11/2018 18:53,Student_49,algum conteudo foi publicado
1/11/2018 18:53,Student_49,algum conteudo foi publicado
1/11/2018 18:55,Student_81,algum conteudo foi publicado
1/11/2018 18:56,Student_81,algum conteudo foi publicado
1/11/2018 19:06,Student_81,algum conteudo foi publicado
1/11/2018 20:17,Student_70,algum conteudo foi publicado
1/11/2018 20:17,Student_70,algum conteudo foi publicado
1/11/2018 20:17,Student_70,algum conteudo foi publicado
1/11/2018 20:20,Student_70,algum conteudo foi publicado
1/11/2018 20:20,Student_70,algum conteudo foi publicado
1/11/2018 20:20,Student_70,algum conteudo foi publicado
1/11/2018 20:20,Student_70,algum conteudo foi publicado
1/11/2018 20:20,Student_70,algum conteudo foi publicado
1/11/2018 20:38,Student_92,algum conteudo foi publicado
1/11/2018 21:46,Student_43,algum conteudo foi publicado
1/11/2018 22:17,Student_88,algum conteudo foi publicado
1/11/2018 22:18,Student_68,algum conteudo foi publicado
1/11/2018 22:19,Student_60,algum conteudo foi publicado
1/11/2018 22:19,Student_68,algum conteudo foi publicado
1/11/2018 22:19,Student_68,algum conteudo foi publicado
1/11/2018 22:28,Student_42,algum conteudo foi publicado
1/11/2018 22:28,Student_42,algum conteudo foi publicado
1/11/2018 23:01,Student_42,algum conteudo foi publicado
1/11/2018 23:56,Student_42,algum conteudo foi publicado
1/11/2018 23:56,Student_42,algum conteudo foi publicado
1/11/2018 23:56,Student_42,algum conteudo foi publicado
1/11/2018 23:56,Student_42,algum conteudo foi publicado
1/12/2018 1:20,Student_77,algum conteudo foi publicado
1/12/2018 1:20,Student_77,algum conteudo foi publicado
1/12/2018 5:33,Student_93,algum conteudo foi publicado
1/12/2018 5:33,Student_93,algum conteudo foi publicado
1/12/2018 5:33,Student_93,algum conteudo foi publicado
1/12/2018 5:36,Student_93,algum conteudo foi publicado
1/12/2018 5:37,Student_93,algum conteudo foi publicado
1/12/2018 5:37,Student_93,algum conteudo foi publicado
1/12/2018 5:40,Student_93,algum conteudo foi publicado
1/12/2018 5:40,Student_93,algum conteudo foi publicado
1/12/2018 5:40,Student_93,algum conteudo foi publicado
1/12/2018 5:41,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:42,Student_93,algum conteudo foi publicado
1/12/2018 5:43,Student_93,algum conteudo foi publicado
1/12/2018 7:06,Student_76,algum conteudo foi publicado
1/12/2018 7:06,Student_76,algum conteudo foi publicado
1/12/2018 7:07,Student_76,algum conteudo foi publicado
1/12/2018 7:07,Student_76,algum conteudo foi publicado
1/12/2018 7:07,Student_76,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:08,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:09,Student_85,algum conteudo foi publicado
1/12/2018 7:10,Student_85,algum conteudo foi publicado
1/12/2018 7:23,Student_92,algum conteudo foi publicado
1/12/2018 7:23,Student_92,algum conteudo foi publicado
1/12/2018 7:27,Student_92,algum conteudo foi publicado
1/12/2018 7:27,Student_92,algum conteudo foi publicado
1/12/2018 7:53,Student_67,algum conteudo foi publicado
1/12/2018 7:57,Student_15,algum conteudo foi publicado
1/12/2018 7:58,Student_15,algum conteudo foi publicado
1/12/2018 7:58,Student_15,algum conteudo foi publicado
1/12/2018 7:59,Student_15,algum conteudo foi publicado
1/12/2018 8:06,Student_81,algum conteudo foi publicado
1/12/2018 8:06,Student_81,algum conteudo foi publicado
1/12/2018 8:08,Student_72,algum conteudo foi publicado
1/12/2018 8:08,Student_72,algum conteudo foi publicado
1/12/2018 8:08,Student_72,algum conteudo foi publicado
1/12/2018 8:12,Student_2,algum conteudo foi publicado
1/12/2018 8:12,Student_2,algum conteudo foi publicado
1/12/2018 8:12,Student_2,algum conteudo foi publicado
1/12/2018 8:12,Student_2,algum conteudo foi publicado
1/12/2018 8:17,Student_93,algum conteudo foi publicado
1/12/2018 8:17,Student_93,algum conteudo foi publicado
1/12/2018 8:18,Student_95,algum conteudo foi publicado
1/12/2018 8:19,Student_95,algum conteudo foi publicado
1/12/2018 8:23,Student_55,algum conteudo foi publicado
1/12/2018 8:23,Student_55,algum conteudo foi publicado
1/12/2018 8:24,Student_55,algum conteudo foi publicado
1/12/2018 8:24,Student_55,algum conteudo foi publicado
1/12/2018 8:24,Student_55,algum conteudo foi publicado
1/12/2018 8:24,Student_55,algum conteudo foi publicado
1/12/2018 8:26,Student_79,algum conteudo foi publicado
1/12/2018 8:27,Student_55,algum conteudo foi publicado
1/12/2018 8:29,Student_79,algum conteudo foi publicado
1/12/2018 8:29,Student_79,algum conteudo foi publicado
1/12/2018 8:29,Student_107,algum conteudo foi publicado
1/12/2018 8:29,Student_107,algum conteudo foi publicado
1/12/2018 8:29,Student_107,algum conteudo foi publicado
1/12/2018 8:30,Student_107,algum conteudo foi publicado
1/12/2018 8:32,Student_107,algum conteudo foi publicado
1/12/2018 8:36,Student_107,algum conteudo foi publicado
1/12/2018 8:36,Student_107,algum conteudo foi publicado
1/12/2018 8:39,Student_107,algum conteudo foi publicado
1/12/2018 8:42,Student_107,algum conteudo foi publicado
1/12/2018 8:45,Student_107,algum conteudo foi publicado
1/12/2018 8:45,Student_107,assinatura criada
1/12/2018 8:46,Student_107,assinatura criada
1/12/2018 8:47,Student_107,assinatura criada
1/12/2018 8:48,Student_107,assinatura criada
1/12/2018 8:51,Student_107,assinatura criada
1/12/2018 8:53,Student_63,assinatura criada
1/12/2018 8:53,Student_79,assinatura criada
1/12/2018 8:58,Student_79,assinatura de discussao criada
1/12/2018 8:58,Student_63,assinatura de discussao criada
1/12/2018 8:59,Student_55,assinatura de discussao criada
1/12/2018 8:59,Student_65,assinatura de discussao criada
1/12/2018 8:59,Student_61,assinatura de discussao criada
1/12/2018 8:59,Student_47,assinatura de discussao criada
1/12/2018 9:00,Student_47,assinatura de discussao criada
1/12/2018 9:01,Student_105,assinatura de discussao criada
1/12/2018 9:02,Student_105,assinatura de discussao criada
1/12/2018 9:02,Student_47,assinatura de discussao criada
1/12/2018 9:15,Student_109,assinatura de discussao criada
1/12/2018 9:17,Student_105,assinatura de discussao criada
1/12/2018 9:19,Student_105,assinatura de discussao criada
1/12/2018 9:19,Student_65,assinatura de discussao criada
1/12/2018 9:20,Student_65,assinatura de discussao criada
1/12/2018 9:20,Student_65,assinatura de discussao criada
1/12/2018 9:21,Student_65,assinatura de discussao criada
1/12/2018 9:22,Student_65,assinatura de discussao criada
1/12/2018 9:22,Student_65,assinatura de discussao criada
1/12/2018 9:22,Student_65,assinatura de discussao criada
1/12/2018 9:23,Student_106,assinatura de discussao criada
1/12/2018 9:23,Student_105,assinatura de discussao criada
1/12/2018 9:23,Student_106,assinatura de discussao criada
1/12/2018 9:24,Student_104,assinatura de discussao criada
1/12/2018 9:29,Student_104,assinatura de discussao criada
1/12/2018 9:29,Student_74,assinatura de discussao criada
1/12/2018 9:29,Student_74,assinatura de discussao criada
1/12/2018 9:30,Student_74,assinatura de discussao criada
1/12/2018 9:32,Student_74,assinatura de discussao criada
1/12/2018 9:32,Student_74,assinatura de discussao criada
1/12/2018 9:32,Student_83,assinatura de discussao criada
1/12/2018 9:32,Student_109,assinatura de discussao criada
1/12/2018 9:32,Student_74,assinatura de discussao criada
1/12/2018 9:33,Student_74,assinatura de discussao criada
1/12/2018 9:33,Student_109,assinatura de discussao criada
1/12/2018 9:35,Student_83,assinatura de discussao criada
1/12/2018 9:36,Student_83,assinatura de discussao criada
1/12/2018 9:37,Student_92,assinatura de discussao criada
1/12/2018 9:38,Student_78,assinatura de discussao criada
1/12/2018 9:38,Student_92,assinatura de discussao criada
1/12/2018 9:43,Student_78,assinatura de discussao criada
1/12/2018 9:43,Student_76,assinatura de discussao criada
1/12/2018 9:46,Student_76,assinatura de discussao criada
1/12/2018 9:48,Student_76,assinatura de discussao criada
1/12/2018 9:48,Student_92,assinatura de discussao criada
1/12/2018 9:49,Student_76,assinatura de discussao criada
1/12/2018 9:49,Student_76,assinatura de discussao criada
1/12/2018 9:50,Student_76,assinatura de discussao criada
1/12/2018 9:50,Student_71,assinatura de discussao criada
1/12/2018 9:50,Student_71,assinatura de discussao criada
1/12/2018 9:50,Student_71,assinatura de discussao criada
1/12/2018 9:50,Student_71,assinatura de discussao criada
1/12/2018 9:56,Student_87,assinatura de discussao criada
1/12/2018 9:57,Student_92,assinatura de discussao criada
1/12/2018 9:59,Student_92,assinatura de discussao criada
1/12/2018 10:01,Student_38,assinatura de discussao criada
1/12/2018 10:03,Student_96,assinatura de discussao criada
1/12/2018 10:04,Student_96,assinatura de discussao criada
1/12/2018 10:04,Student_52,assinatura de discussao criada
1/12/2018 10:06,Student_100,assinatura de discussao criada
1/12/2018 10:06,Student_52,assinatura de discussao criada
1/12/2018 10:06,Student_52,assinatura de discussao criada
1/12/2018 10:06,Student_100,assinatura de discussao criada
1/12/2018 10:06,Student_52,assinatura de discussao criada
1/12/2018 10:06,Student_52,assinatura de discussao criada
1/12/2018 10:06,Student_100,assinatura de discussao criada
1/12/2018 10:06,Student_100,assinatura de discussao criada
1/12/2018 10:11,Student_59,assinatura de discussao criada
1/12/2018 10:12,Student_59,assinatura de discussao criada
1/12/2018 10:12,Student_74,assinatura de discussao criada
1/12/2018 10:13,Student_74,assinatura de discussao criada
1/12/2018 10:13,Student_74,assinatura de discussao criada
1/12/2018 10:13,Student_83,assinatura de discussao criada
1/12/2018 10:13,Student_74,assinatura de discussao criada
1/12/2018 10:13,Student_83,assinatura de discussao criada
1/12/2018 10:14,Student_74,assinatura de discussao criada
1/12/2018 10:14,Student_74,assinatura de discussao criada
1/12/2018 10:14,Student_74,assinatura de discussao criada
1/12/2018 10:14,Student_74,assinatura de discussao criada
1/12/2018 10:15,Student_74,assinatura de discussao criada
1/12/2018 10:15,Student_75,assinatura de discussao criada
1/12/2018 10:15,Student_75,assinatura de discussao criada
1/12/2018 10:15,Student_75,assinatura de discussao criada
1/12/2018 10:16,Student_75,assinatura de discussao criada
1/12/2018 10:16,Student_75,assinatura de discussao criada
1/12/2018 10:16,Student_75,assinatura de discussao criada
1/12/2018 10:16,Student_75,assinatura de discussao criada
1/12/2018 10:17,Student_75,assinatura de discussao criada
1/12/2018 10:17,Student_96,assinatura de discussao criada
1/12/2018 10:17,Student_75,assinatura de discussao criada
1/12/2018 10:18,Student_75,assinatura de discussao criada
1/12/2018 10:18,Student_75,assinatura de discussao criada
1/12/2018 10:18,Student_14,assinatura de discussao criada
1/12/2018 10:18,Student_75,assinatura de discussao criada
1/12/2018 10:18,Student_96,assinatura de discussao criada
1/12/2018 10:18,Student_14,assinatura de discussao criada
1/12/2018 10:18,Student_46,assinatura de discussao criada
1/12/2018 10:18,Student_75,assinatura de discussao criada
1/12/2018 10:19,Student_75,assinatura de discussao criada
1/12/2018 10:19,Student_75,assinatura de discussao criada
1/12/2018 10:19,Student_75,assinatura de discussao criada
1/12/2018 10:19,Student_46,assinatura de discussao criada
1/12/2018 10:19,Student_46,assinatura de discussao criada
1/12/2018 10:19,Student_81,assinatura de discussao criada
1/12/2018 10:20,Student_81,assinatura de discussao criada
1/12/2018 10:20,Student_103,assinatura de discussao criada
1/12/2018 10:20,Student_46,assinatura de discussao criada
1/12/2018 10:22,Student_81,assinatura de discussao criada
1/12/2018 10:23,Student_46,assinatura de discussao criada
1/12/2018 10:24,Student_46,assinatura de discussao criada
1/12/2018 10:26,Student_81,assinatura de discussao criada
1/12/2018 10:26,Student_76,assinatura de discussao criada
1/12/2018 10:33,Student_108,assinatura de discussao criada
1/12/2018 10:33,Student_103,assinatura de discussao criada
1/12/2018 10:34,Student_76,assinatura de discussao criada
1/12/2018 10:34,Student_81,assinatura de discussao criada
1/12/2018 10:36,Student_81,assinatura de discussao criada
1/12/2018 10:36,Student_76,assinatura de discussao criada
1/12/2018 10:39,Student_14,comentario apagado
1/12/2018 10:39,Student_82,comentario apagado
1/12/2018 10:39,Student_82,comentario criado
1/12/2018 10:39,Student_103,comentario criado
1/12/2018 10:40,Student_103,comentario criado
1/12/2018 10:40,Student_108,comentario criado
1/12/2018 10:40,Student_82,comentario criado
1/12/2018 10:40,Student_103,comentario criado
1/12/2018 10:40,Student_100,comentario criado
1/12/2018 10:40,Student_87,comentario criado
1/12/2018 10:40,Student_88,comentario criado
1/12/2018 10:40,Student_79,comentario criado
1/12/2018 10:41,Student_79,comentario criado
1/12/2018 10:41,Student_88,comentario criado
1/12/2018 10:42,Student_79,comentario criado
1/12/2018 10:42,Student_79,comentario criado
1/12/2018 10:43,Student_88,comentario criado
1/12/2018 10:43,Student_93,comentario criado
1/12/2018 10:44,Student_93,comentario criado
1/12/2018 10:44,Student_39,comentario criado
1/12/2018 10:44,Student_39,comentario criado
1/12/2018 10:44,Student_39,comentario criado
1/12/2018 10:44,Student_39,comentario criado
1/12/2018 10:44,Student_93,comentario criado
1/12/2018 10:45,Student_93,comentario criado
1/12/2018 10:45,Student_39,comentario criado
1/12/2018 10:45,Student_39,comentario criado
1/12/2018 10:45,Student_39,comentario criado
1/12/2018 10:45,Student_49,curso visto
1/12/2018 10:45,Student_49,curso visto
1/12/2018 10:45,Student_49,curso visto
1/12/2018 10:45,Student_57,curso visto
1/12/2018 10:45,Student_93,curso visto
1/12/2018 10:45,Student_93,curso visto
1/12/2018 10:45,Student_65,curso visto
1/12/2018 10:45,Student_93,curso visto
1/12/2018 10:45,Student_65,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_65,curso visto
1/12/2018 10:46,Student_93,curso visto
1/12/2018 10:46,Student_65,curso visto
1/12/2018 10:47,Student_93,curso visto
1/12/2018 10:47,Student_65,curso visto
1/12/2018 10:47,Student_93,curso visto
1/12/2018 10:47,Student_65,curso visto
1/12/2018 10:47,Student_79,curso visto
1/12/2018 10:47,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_50,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_65,curso visto
1/12/2018 10:48,Student_93,curso visto
1/12/2018 10:48,Student_93,curso visto
1/12/2018 10:49,Student_79,curso visto
1/12/2018 10:49,Student_65,curso visto
1/12/2018 10:49,Student_93,curso visto
1/12/2018 10:49,Student_93,curso visto
1/12/2018 10:50,Student_81,curso visto
1/12/2018 10:50,Student_93,curso visto
1/12/2018 10:50,Student_65,curso visto
1/12/2018 10:50,Student_93,curso visto
1/12/2018 10:50,Student_93,curso visto
1/12/2018 10:50,Student_81,curso visto
1/12/2018 10:52,Student_93,curso visto
1/12/2018 10:52,Student_93,curso visto
1/12/2018 10:52,Student_93,curso visto
1/12/2018 10:53,Student_93,curso visto
1/12/2018 10:53,Student_59,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:56,Student_59,curso visto
1/12/2018 10:56,Student_93,curso visto
1/12/2018 10:58,Student_93,curso visto
1/12/2018 10:58,Student_88,curso visto
1/12/2018 10:58,Student_87,curso visto
1/12/2018 10:59,Student_87,curso visto
1/12/2018 10:59,Student_61,curso visto
1/12/2018 10:59,Student_61,curso visto
1/12/2018 10:59,Student_92,curso visto
1/12/2018 10:59,Student_41,curso visto
1/12/2018 11:00,Student_41,curso visto
1/12/2018 11:00,Student_92,curso visto
1/12/2018 11:00,Student_75,curso visto
1/12/2018 11:01,Student_41,curso visto
1/12/2018 11:01,Student_41,curso visto
1/12/2018 11:01,Student_93,curso visto
1/12/2018 11:01,Student_93,curso visto
1/12/2018 11:01,Student_93,curso visto
1/12/2018 11:01,Student_67,curso visto
1/12/2018 11:01,Student_76,curso visto
1/12/2018 11:01,Student_96,curso visto
1/12/2018 11:01,Student_96,curso visto
1/12/2018 11:01,Student_67,curso visto
1/12/2018 11:01,Student_76,curso visto
1/12/2018 11:01,Student_76,curso visto
1/12/2018 11:02,Student_76,curso visto
1/12/2018 11:02,Student_41,curso visto
1/12/2018 11:02,Student_41,curso visto
1/12/2018 11:02,Student_76,curso visto
1/12/2018 11:02,Student_41,curso visto
1/12/2018 11:02,Student_41,curso visto
1/12/2018 11:02,Student_41,curso visto
1/12/2018 11:03,Student_76,curso visto
1/12/2018 11:07,Student_76,curso visto
1/12/2018 11:07,Student_41,curso visto
1/12/2018 11:07,Student_76,curso visto
1/12/2018 11:08,Student_41,curso visto
1/12/2018 11:08,Student_76,curso visto
1/12/2018 11:08,Student_76,curso visto
1/12/2018 11:08,Student_76,curso visto
1/12/2018 11:09,Student_76,curso visto
1/12/2018 11:09,Student_76,curso visto
1/12/2018 11:10,Student_76,curso visto
1/12/2018 11:12,Student_76,curso visto
1/12/2018 11:12,Student_95,curso visto
1/12/2018 11:12,Student_15,curso visto
1/12/2018 11:12,Student_15,curso visto
1/12/2018 11:13,Student_15,curso visto
1/12/2018 11:13,Student_15,curso visto
1/12/2018 11:13,Student_74,curso visto
1/12/2018 11:13,Student_15,curso visto
1/12/2018 11:13,Student_15,curso visto
1/12/2018 11:14,Student_76,curso visto
1/12/2018 11:14,Student_76,curso visto
1/12/2018 11:14,Student_15,curso visto
1/12/2018 11:14,Student_90,curso visto
1/12/2018 11:14,Student_54,curso visto
1/12/2018 11:14,Student_95,curso visto
1/12/2018 11:14,Student_54,curso visto
1/12/2018 11:15,Student_46,curso visto
1/12/2018 11:15,Student_46,curso visto
1/12/2018 11:15,Student_108,curso visto
1/12/2018 11:15,Student_90,curso visto
1/12/2018 11:15,Student_46,curso visto
1/12/2018 11:15,Student_76,curso visto
1/12/2018 11:15,Student_76,curso visto
1/12/2018 11:16,Student_46,curso visto
1/12/2018 11:16,Student_90,curso visto
1/12/2018 11:16,Student_46,curso visto
1/12/2018 11:16,Student_46,curso visto
1/12/2018 11:16,Student_46,curso visto
1/12/2018 11:16,Student_43,curso visto
1/12/2018 11:16,Student_46,curso visto
1/12/2018 11:17,Student_80,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:17,Student_80,curso visto
1/12/2018 11:17,Student_80,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:17,Student_91,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:17,Student_91,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:17,Student_75,curso visto
1/12/2018 11:18,Student_75,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_95,curso visto
1/12/2018 11:18,Student_73,curso visto
1/12/2018 11:18,Student_73,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_75,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_73,curso visto
1/12/2018 11:18,Student_75,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_87,curso visto
1/12/2018 11:18,Student_92,curso visto
1/12/2018 11:18,Student_46,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:19,Student_46,curso visto
1/12/2018 11:19,Student_87,curso visto
1/12/2018 11:19,Student_87,curso visto
1/12/2018 11:19,Student_75,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:19,Student_75,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:19,Student_75,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:19,Student_75,curso visto
1/12/2018 11:19,Student_92,curso visto
1/12/2018 11:20,Student_87,curso visto
1/12/2018 11:20,Student_87,curso visto
1/12/2018 11:20,Student_41,curso visto
1/12/2018 11:20,Student_92,curso visto
1/12/2018 11:20,Student_46,curso visto
1/12/2018 11:24,Student_87,curso visto
1/12/2018 11:25,Student_92,curso visto
1/12/2018 11:25,Student_46,curso visto
1/12/2018 11:26,Student_92,curso visto
1/12/2018 11:26,Student_46,curso visto
1/12/2018 11:26,Student_92,curso visto
1/12/2018 11:26,Student_46,curso visto
1/12/2018 11:26,Student_95,curso visto
1/12/2018 11:26,Student_46,curso visto
1/12/2018 11:26,Student_90,curso visto
1/12/2018 11:27,Student_95,curso visto
1/12/2018 11:27,Student_95,curso visto
1/12/2018 11:27,Student_87,curso visto
1/12/2018 11:28,Student_75,curso visto
1/12/2018 11:29,Student_76,curso visto
1/12/2018 11:29,Student_41,curso visto
1/12/2018 11:29,Student_41,curso visto
1/12/2018 11:29,Student_41,curso visto
1/12/2018 11:29,Student_41,curso visto
1/12/2018 11:29,Student_41,curso visto
1/12/2018 11:30,Student_41,curso visto
1/12/2018 11:32,Student_41,curso visto
1/12/2018 11:33,Student_62,curso visto
1/12/2018 11:33,Student_14,curso visto
1/12/2018 11:33,Student_62,curso visto
1/12/2018 11:33,Student_91,curso visto
1/12/2018 11:33,Student_75,curso visto
1/12/2018 11:33,Student_75,curso visto
1/12/2018 11:34,Student_75,curso visto
1/12/2018 11:35,Student_75,curso visto
1/12/2018 11:35,Student_75,curso visto
1/12/2018 11:35,Student_75,curso visto
1/12/2018 11:35,Student_43,curso visto
1/12/2018 11:35,Student_62,curso visto
1/12/2018 11:35,Student_62,curso visto
1/12/2018 11:35,Student_62,curso visto
1/12/2018 11:35,Student_62,curso visto
1/12/2018 11:36,Student_62,curso visto
1/12/2018 11:36,Student_62,curso visto
1/12/2018 11:36,Student_62,curso visto
1/12/2018 11:36,Student_59,curso visto
1/12/2018 11:36,Student_80,curso visto
1/12/2018 11:36,Student_80,curso visto
1/12/2018 11:36,Student_59,curso visto
1/12/2018 11:36,Student_43,curso visto
1/12/2018 11:36,Student_59,curso visto
1/12/2018 11:36,Student_59,curso visto
1/12/2018 11:37,Student_59,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_67,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_67,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_59,curso visto
1/12/2018 11:38,Student_67,curso visto
1/12/2018 11:39,Student_59,curso visto
1/12/2018 11:39,Student_59,curso visto
1/12/2018 11:39,Student_59,curso visto
